"name","teams","minutes","fifa","APM","AugAPM","AugAPMSE"
"Christian Eriksen","Tottenham Hotspur",3373,87,0.105841355914746,0.182389275271021,0.0939592713406979
"Georginio Wijnaldum","Liverpool",2518,82,0.131654599217959,0.180304054648082,0.0940421814282989
"Raheem Sterling","Manchester City",2717,82,0.165145726451454,0.174893851901591,0.0965778747696719
"İlkay Gündoğan","Manchester City",1614,85,0.076839159653098,0.17360824631747,0.0963268386177453
"Antonio Valencia","Manchester United",2879,83,0.151930859545498,0.168499770107484,0.0942969075305591
"Alexis Sánchez","Arsenal,Manchester United",2649,89,0.0442636291136987,0.16824361897063,0.0969625276109939
"Fernando Luiz Rosa","Manchester City",3038,82,0.156543589284215,0.16820476418693,0.0953739587144368
"Nicolás Otamendi","Manchester City",3127,83,0.132642350892649,0.165297129299243,0.090685693350558
"Dele Alli","Tottenham Hotspur",3079,84,0.132722170601029,0.162664629626349,0.0973091162049854
"Jan Vertonghen","Tottenham Hotspur",3377,85,0.109178003713295,0.162330970184654,0.0942537118515394
"Mesut Özil","Arsenal",2273,88,0.0276273394603116,0.16165124456178,0.0949370180868372
"Shkodran Mustafi","Arsenal",2393,84,0.0873847897611306,0.155287190262337,0.0928552985738475
"Jordan Henderson","Liverpool",2284,82,0.100111092314338,0.152100347602982,0.0922993435978411
"João Mário Naval Costa Eduardo","West Ham United",1062,83,0.0320075068076963,0.147843360227814,0.0965288046828533
"David Luiz Moreira Marinho","Chelsea",886,86,0.00386714864616032,0.146043029866455,0.0959670006930195
"Leroy Sané","Manchester City",2544,82,0.107224497879896,0.144596376974594,0.0934381487059356
"Nemanja Matić","Manchester United",3285,83,0.135045267305252,0.142978425326019,0.0951960351589452
"Vincent Kompany","Manchester City",1467,85,0.0221993010827905,0.140919805753938,0.0937068236761746
"Dejan Lovren","Liverpool",2257,81,0.095113149439618,0.140490314805457,0.0941021391185919
"Marouane Fellaini","Manchester United",680,79,0.146309876972577,0.139348075608612,0.0962117368290258
"Toby Alderweireld","Tottenham Hotspur",1256,86,0.00324379334550384,0.138613807132282,0.0935657167735971
"Anthony Martial","Manchester United",1660,82,0.103506195762182,0.138097736547624,0.0973245341551249
"James Tomkins","Crystal Palace",2515,76,0.16062096877292,0.136608276013962,0.0970399581573823
"Idrissa Gueye","Everton",2909,83,0.0344904007552751,0.134248991781976,0.0925571579478478
"Pedro Rodríguez Ledesma","Chelsea",1606,84,0.0680845757451508,0.13223942271326,0.0937842847189649
"N'Golo Kanté","Chelsea",3145,87,0.0548468284494388,0.13107435991473,0.0937434847061611
"Serge Aurier","Tottenham Hotspur",1525,81,0.124798085485373,0.130894701447679,0.0967356250321716
"Gerard Deulofeu Lázaro","Watford",450,82,0.0404997104107788,0.125078060924303,0.0981119520877627
"Jack Wilshere","Arsenal",1277,81,0.0889713982091728,0.124058146101949,0.0951338667956335
"Antonio Rüdiger","Chelsea",2465,82,0.125163998712792,0.123048773513057,0.096566968394714
"Álvaro Borja Morata Martín","Chelsea",2154,84,0.0630217045046083,0.122210599577695,0.0960513477146247
"Mamadou Sakho","Crystal Palace",1679,81,0.0519901419742936,0.121900215120836,0.0981000336447667
"Vicente Iborra de la Fuente","Leicester City",1483,82,0.0485508657582548,0.121720651493199,0.0923929785195696
"Laurent Koscielny","Arsenal",2335,84,0.0674267929126073,0.119163278988373,0.0917220798853235
"Riyad Mahrez","Leicester City",3085,83,0.00765062777488512,0.118328639915585,0.0956414709175689
"Emre Can","Liverpool",2202,79,0.104578865592951,0.118005639133914,0.0922705857650466
"Francesc Fàbregas i Soler","Chelsea",2436,86,0.0242978564136174,0.112457199795295,0.0996691632914855
"Yaya Touré","Manchester City",267,83,0.000879301284482637,0.110794096957355,0.0992050501454316
"Aaron Ramsey","Arsenal",1936,82,0.0804922191697197,0.110675324723463,0.0958587781673974
"Moussa Dembélé","Tottenham Hotspur",1963,82,0.0670902320031977,0.1100117518182,0.0937660591539101
"Islam Slimani","Leicester City,Newcastle United",440,82,0.0112718574309372,0.109064739249284,0.0967581251618503
"Daley Blind","Manchester United",387,80,0.08109430725547,0.108486486104664,0.0982734901956305
"Virgil van Dijk","Southampton,Liverpool",2384,83,0.0176873977082213,0.108351960681515,0.093759710889861
"Granit Xhaka","Arsenal",3409,82,0.0802477308953913,0.10784719450747,0.0949982057192697
"Willian Borges da Silva","Chelsea",2009,84,0.0447470095280084,0.107780977162916,0.0951418144260788
"Davinson Sánchez","Tottenham Hotspur",2688,81,0.108215315549519,0.107712106087984,0.0946326111867964
"Ben Mee","Burnley",2751,78,0.0520534716655091,0.107623382158908,0.0947475475013804
"Harry Kane","Tottenham Hotspur",3226,86,0.017980369527788,0.107614726947874,0.0935326348729138
"Adam Lallana","Liverpool",281,83,-0.00380502987026496,0.107511911907889,0.101439553363022
"John Stones","Manchester City",1454,79,0.100366302983847,0.107031765859408,0.0924732882888577
"Ayoze Pérez Gutiérrez","Newcastle United",2610,74,0.112949619282684,0.103172702915293,0.0939098022730925
"Adrien S. Perruchet Silva","Leicester City",802,83,-0.0254198902511138,0.10288058314481,0.0967701169233961
"Ashley Williams","Everton",1930,82,-0.039721383063408,0.10240328555429,0.0983710214607229
"Wayne Rooney","Everton",2345,81,0.0302902855683166,0.100441169748379,0.0928529883219263
"Yohan Cabaye","Crystal Palace",2474,81,0.00844775033281609,0.0984506437367925,0.0934426156843658
"César Azpilicueta Tanco","Chelsea",3507,85,0.0697877618443267,0.097362670446781,0.0940385167826556
"Juan Manuel Mata García","Manchester United",1990,84,0.00457163747792404,0.0969605491211143,0.093596632142725
"Aaron Lennon","Everton,Burnley",1992,77,0.0586623948926424,0.0968467921208959,0.0945836725504946
"Ander Herrera Agüera","Manchester United",1354,84,-0.0132808757314188,0.0952354882331122,0.0969719055370356
"Jack Cork","Burnley",3606,78,0.000874400710611457,0.0920373017849769,0.0936371090297223
"Héctor Bellerín Moruno","Arsenal",3210,81,0.0839551197510157,0.091995716341814,0.0943559487217169
"Benjamin Mendy","Manchester City",398,78,0.0925157524531951,0.091141283066825,0.0999255743893424
"Bojan Krkic Perez","Stoke City",72,82,-0.0105809897089556,0.0909354207477,0.0976869808755931
"Andreas Christensen","Chelsea",2099,81,0.0925315414142999,0.0907029571823116,0.0946133513829441
"Gylfi Sigurðsson","Everton",2373,82,-0.0481564944133502,0.0904788848525415,0.092856514915892
"Sead Kolašinac","Arsenal",2251,80,0.0880048212531045,0.0890762182521917,0.0904379779891667
"Danilo Luiz da Silva","Manchester City",1446,78,0.114268241057091,0.0867605974832355,0.0975356414333758
"Christian Benteke","Crystal Palace",2368,81,-0.0225647947889698,0.084645542291233,0.0950639045904166
"Steven Defour","Burnley",2070,78,0.0323855652832243,0.0845518451264948,0.0944262498027594
"Marcos Rojo","Manchester United",669,82,0.000504335584319164,0.0835989084093623,0.0979461134268176
"Michy Batshuayi","Chelsea",396,80,0.039947017789836,0.082268816844277,0.0973388922420335
"Troy Deeney","Watford",1955,78,0.0750796780837737,0.0822200431788614,0.0920689469458341
"Ryan Shawcross","Stoke City",2505,81,0.0146082756620522,0.0810417377203168,0.0942145077931367
"Nathaniel Clyne","Liverpool",185,82,-0.0299877357303861,0.0805207731523125,0.0999964985642374
"Jamie Vardy","Leicester City",3398,81,-0.0190880675640916,0.080253218148569,0.096146734872715
"Jesse Lingard","Manchester United",1900,78,0.124143888042885,0.0798609887033283,0.0940999153350576
"Ben Davies","Tottenham Hotspur",2457,78,0.123525256078767,0.0791018139881305,0.0961906483656848
"Jamaal Lascelles","Newcastle United",3083,73,0.0814055175664324,0.0783150435003504,0.0946696270213604
"Jonjo Shelvey","Newcastle United",2387,77,0.011360511522405,0.0781981893831568,0.0940176259099087
"Dušan Tadić","Southampton",2879,80,0.0166582515676056,0.0769864326397718,0.0937119777627042
"Ignacio Monreal Eraso","Arsenal",2359,80,0.0875823622945028,0.0767938010871113,0.0936280930509717
"Kurt Zouma","Stoke City",3055,79,0.0529471965751003,0.0764757743061591,0.0933350158677649
"Chris Wood","Burnley",1685,74,0.102603103947039,0.0764132353206708,0.0929068890253906
"Eric Dier","Tottenham Hotspur",2979,82,0.0343329936747923,0.0759121834892185,0.0930536598883655
"Arthur Masuaku","West Ham United",1978,75,0.1235993459008,0.0739937781699926,0.0938512436513963
"Tiémoué Bakayoko","Chelsea",2304,82,0.0534760149783717,0.073583944196094,0.0950964226996458
"Davy Klaassen","Everton",270,82,-0.0252931407129386,0.0723593437739153,0.0984783643368167
"Olivier Giroud","Arsenal,Chelsea",1112,82,0.016608394660286,0.072357924193225,0.0954053325470955
"Phil Jones","Manchester United",2074,79,0.0799902392138456,0.0711145850054598,0.0907231687668523
"Lucas Rodrigues M. Silva","Tottenham Hotspur",229,82,-0.0287915169652093,0.0700621453666675,0.0999699459778857
"José Miguel da Rocha Fonte","West Ham United",721,80,0.0317700415278253,0.0698802261896557,0.0951454277314042
"Séamus Coleman","Everton",1088,81,0.0336440220940875,0.0697191653354712,0.0991126269284134
"Andrew Robertson","Liverpool",2030,75,0.132683133602805,0.0692224116924604,0.0971082749159056
"Victor Wanyama","Tottenham Hotspur",921,82,0.00934979694850969,0.0682282245588589,0.096316996359446
"Fabian Delph","Manchester City",1825,77,0.0935595290993888,0.0673656279225744,0.0922355042861285
"Chris Smalling","Manchester United",2680,81,0.0424432710692928,0.0664237302255087,0.0915335009471825
"Florian Lejeune","Newcastle United",2215,79,-0.0468557931028292,0.065664250384553,0.0939301284303641
"Michael Carrick","Manchester United",114,80,0.00264542603951883,0.0653548593328188,0.0980099728394123
"Nordin Amrabat","Watford",209,79,0.0206099248346163,0.0652063888412775,0.0969635130343754
"Pierre-Emile Højbjerg","Southampton,Arsenal",2874,75,0.0692439683312498,0.0645356735609993,0.0932299260552946
"Alex Oxlade-Chamberlain","Arsenal,Liverpool",1845,80,0.00467313872836582,0.0644943576518767,0.0941248252412273
"Daniel Sturridge","Liverpool,West Bromwich Albion",588,82,-0.0409247451938866,0.0642427344079861,0.0973573401546908
"Terence Kongolo","Huddersfield Town",1109,77,0.0385262475484298,0.0635410818038695,0.0970149587396842
"Ashley Barnes","Burnley",2302,74,0.076646887040595,0.0627845595583058,0.0924479648363754
"Sung Yueng Ki","Swansea City",1974,78,0.00437939895983496,0.0627831145241774,0.0953304819235974
"Shinji Okazaki","Leicester City",1385,77,0.0603633968185629,0.0623282053650074,0.09440907145658
"Matthew Lowton","Burnley",2418,76,0.0309355767974177,0.061291635119899,0.0935815180209008
"Matt Phillips","West Bromwich Albion",2213,77,0.0510057183692413,0.0594160530543131,0.0942125130017106
"Theo Walcott","Arsenal,Everton",1304,80,0.0218952253367726,0.0591005531996742,0.0990204697422873
"Andros Townsend","Crystal Palace",3259,78,-0.0106124307672462,0.0575417695155068,0.0963500802359809
"Eliaquim Mangala","Manchester City,Everton",671,79,0.0166665607852442,0.0574651827698894,0.0940541889554387
"Allan Nyom","West Bromwich Albion",2454,77,0.0302759535294645,0.0568300884870104,0.0937876582662307
"Morgan Schneiderlin","Everton",2259,83,-0.081409861936304,0.0567844614618301,0.0932371193909257
"Roberto Pereyra","Watford",1730,80,-0.00309333450269756,0.056177134473899,0.0953696027671887
"Angelo Ogbonna","West Ham United",3044,80,-0.0189050313579263,0.0550511810214342,0.0961025935660884
"Erik Lamela","Tottenham Hotspur",922,80,0.0223671737024833,0.0542044035476417,0.100175167328408
"Charlie Austin","Southampton",1119,78,0.0349289905963104,0.0541301109235031,0.0958193020861218
"Gary Cahill","Chelsea",2202,84,-0.00937947406488291,0.0532627641117587,0.0949031167762027
"Marko Arnautović","West Ham United",2406,82,-0.0557428309855004,0.053182958308549,0.0918861975881724
"Matt Ritchie","Newcastle United",2929,75,0.0174069606925125,0.0531329862453217,0.0948347456583642
"Javier Hernández","West Ham United",1649,82,-0.0485927575953111,0.0527439395344147,0.0969181541875977
"Mohamed Diamé","Newcastle United",2151,73,0.0716198094418352,0.0526856539901593,0.0955572479641665
"Patrice Evra","West Ham United",243,81,-0.0510824423968654,0.0509290699392459,0.101439967357624
"Matteo Darmian","Manchester United",477,80,-0.0154122722827162,0.0508144280213914,0.100360049126081
"Danny Drinkwater","Chelsea",564,79,0.0155897531371052,0.0500339261069432,0.0989267414138287
"Marvin Zeegelaar","Watford",1049,75,0.0742618448089197,0.0482876950890601,0.0957926922302016
"Onyinye Ndidi","Leicester City",3097,77,0.0380298771471032,0.0474722267688933,0.0932562893042476
"Per Mertesacker","Arsenal",386,81,-0.0299246997426648,0.047124164635886,0.10367050797078
"Andy Carroll","West Ham United",879,78,0.0447691516058806,0.0471150196021318,0.0942445267354898
"Christian Fuchs","Leicester City",2047,76,0.0464177427709271,0.0451726227638603,0.0951227078760423
"Ryan Bertrand","Southampton",3307,80,-0.0292022302644075,0.0449991487672216,0.0954748477196347
"Robbie Brady","Burnley",1342,76,0.0361692677098048,0.0444858455654526,0.0956406763691758
"Manuel Lanzini","West Ham United",2143,81,-0.0307049942130169,0.0433403812941846,0.0930397974000775
"Leon Britton","Swansea City",305,77,0.033148212448624,0.0427981199411816,0.102543575569915
"James Milner","Liverpool",1907,80,-0.0300377260093923,0.0413459225422897,0.0920925676221395
"Sofiane Boufal","Southampton",1304,79,-0.0162671957111878,0.039921298791828,0.0928206965681085
"Marcos Alonso Mendoza","Chelsea",2995,81,0.0421425009228062,0.0399014237984771,0.0952400966625292
"Tom Davies","Everton",2015,73,0.10914646143465,0.0397709426891552,0.0940758233646388
"Tom Cleverley","Watford",2024,76,0.0406089390118482,0.0396225511136187,0.0932863413628727
"Nacer Chadli","West Bromwich Albion",225,78,0.00526193169668594,0.0395783668769093,0.0961683397523796
"Grzegorz Krychowiak","West Bromwich Albion",1739,81,-0.0538257235546052,0.0392867432422597,0.0949114311885923
"Xherdan Shaqiri","Stoke City",3175,82,-0.0782041044389128,0.0391625987194273,0.0914073667544848
"Stephen Ward","Burnley",2587,75,0.0155377895094447,0.0388381786887814,0.0925794287738882
"Danny Rose","Tottenham Hotspur",844,82,-0.0556957704525282,0.0383799904837121,0.095725040297486
"Gareth Barry","West Bromwich Albion",2033,80,-0.0452615506053987,0.0376159948600716,0.0950381677224084
"Luke Shaw","Manchester United",832,79,0.017785464568414,0.0375548210863874,0.0974871345298231
"Wesley Hoedt","Southampton",2666,77,0.00545677107937897,0.0369636340653188,0.0951649698125906
"Papa Alioune Ndiaye","Stoke City",1196,77,0.0254174755725862,0.0368563745317954,0.0990537386053844
"Ross Barkley","Chelsea",131,81,-0.0626301163079771,0.0358365137585627,0.0998406346774166
"Henri Saivet","Newcastle United",84,77,0.019561723819547,0.0355627560734476,0.0983185886053685
"Anthony Knockaert","Brighton & Hove Albion",2528,76,0.0215157780728389,0.0338130369892867,0.093237837538436
"Pablo Zabaleta","West Ham United",3466,79,-0.0114302514893911,0.0332916728921282,0.0956429837443349
"Jonny Evans","West Bromwich Albion",2398,79,-0.0227906847587609,0.0329298033700429,0.0928640886155598
"James McCarthy","Everton",210,80,-0.0637462187973489,0.0328171165584057,0.100050848222614
"Wilfried Bony","Swansea City",766,79,-0.0299474503102506,0.0318079358983288,0.0971117505099784
"Calum Chambers","Arsenal",905,75,0.0580337371785122,0.0313804698069084,0.0938987822272533
"Roque Mesa Quevedo","Swansea City",787,82,-0.0931846854533842,0.0311493154159509,0.0992323926041945
"Patrick van Aanholt","Crystal Palace",2302,75,0.0307188141218217,0.0305579386955293,0.0903289255553262
"Leighton Baines","Everton",2021,82,-0.0728928245407754,0.0302367078357082,0.0941897126553248
"Manolo Gabbiadini","Southampton",1171,79,-0.0150845972038945,0.0299254174737942,0.0990264081624619
"Mark Noble","West Ham United",2526,77,0.00760316071762284,0.0293469149398081,0.0928026394597996
"DeAndre Yedlin","Newcastle United",3004,73,0.0169358465062984,0.029071878578309,0.0909564138552306
"Kevin Mirallas","Everton",151,81,-0.0819615755762749,0.0289972499549997,0.0993271315121291
"Ragnar Klavan","Liverpool",1541,78,-0.00924614525237932,0.0287045692302407,0.096212377349732
"Luka Milivojević","Crystal Palace",3242,77,-0.0358470388701416,0.0275507408281416,0.0967813329227067
"Eric Maxim Choupo-Moting","Stoke City",2354,77,0.0195714353582014,0.0273845204100641,0.0937199501149862
"Fernando Javier Llorente Torres","Tottenham Hotspur",300,78,-0.00537395909832256,0.0268307268464781,0.0976023602185211
"José Luis Sanmartín Mato","Newcastle United",1786,75,0.00822816840241191,0.0266167649612581,0.0920248263044637
"Divock Origi","Liverpool",18,78,-0.0176004302546148,0.0256934138543004,0.0970637155807731
"Victor Moses","Chelsea",2196,77,0.0827780772300838,0.0254758312169249,0.0948103099311944
"Jermain Defoe","AFC Bournemouth",1186,80,-0.0545703583493474,0.0247854479571059,0.0959101277197995
"Danny Ings","Liverpool",285,77,0.0043426199226602,0.0216963089211176,0.0973444055072557
"Vincent Janssen","Tottenham Hotspur",5,77,-0.000261074372655361,0.0215126993026192,0.103070004190701
"James Collins","West Ham United",1103,76,0.0391131292328717,0.0208560108284541,0.0976338801755548
"Victor Lindelöf","Manchester United",1366,79,0.00616899090235296,0.0192637513262927,0.0942435778219137
"Cédric Ricardo Alves Soares","Southampton",2946,79,-0.0334811706246352,0.0191926537941946,0.0964914690435747
"Aleksandar Mitrović","Newcastle United",118,75,0.0464427878541584,0.0190942087159751,0.0993534167140322
"Chris Brunt","West Bromwich Albion",2024,75,0.0342541992751728,0.0187924676601545,0.0931251201950416
"Mike van der Hoorn","Swansea City",2020,73,0.0563840805606441,0.0181850892367682,0.0939881472958909
"Salomón Rondón","West Bromwich Albion",2921,80,-0.0771550689881625,0.0171548107678191,0.0928996223346983
"Ramiro Funes Mori","Everton",135,77,0.0031934810364161,0.0171429788673902,0.0972047823151775
"James Tarkowski","Burnley",2944,73,0.0240672346033062,0.0168403099922471,0.0931818982189323
"James McArthur","Crystal Palace",2549,75,0.00542115050731968,0.0167566951786177,0.0938207890221469
"Aaron Mooy","Huddersfield Town",3217,77,-0.077327748302623,0.0165617151268346,0.0940623524344335
"Jesús Gámez Duarte","Newcastle United",107,76,0.0139049027604888,0.0160299562753443,0.0977695869150523
"Oriol Romeu Vidal","Southampton",3047,79,-0.067436386826706,0.0156230538163685,0.097069245974995
"Paul Dummett","Newcastle United",1689,71,0.0590220275813106,0.0148671627351478,0.0969979945561559
"Aleksandar Dragović","Leicester City",813,77,-0.0219076330684932,0.0146800764814443,0.0977205007837967
"Jose Holebas","Watford",2534,78,-0.030525840324128,0.0145988199039331,0.0929722673186391
"Abdoulaye Doucouré","Watford",3524,78,-0.0431315691983195,0.0145716682925311,0.0942187130933831
"Michail Antonio","West Ham United",1420,80,-0.0506029053511216,0.0142839110094453,0.0979530451185058
"Claudio Yacob","West Bromwich Albion",965,79,-0.0663950768419377,0.0137875416793987,0.0971948258465886
"Jay Rodriguez","West Bromwich Albion",2923,76,-0.00267337165264482,0.0136221507912793,0.0917300705012976
"Francis Coquelin","Arsenal",194,79,-0.0505356776847768,0.0128443288607467,0.099758836732307
"Jordan Ayew","Swansea City",2974,76,-0.0404198792613514,0.0115815663443857,0.0945512430400175
"Charly Musonda","Chelsea",49,76,0.01139067653632,0.0115316498182468,0.0988934244937381
"Muhamed Bešić","Everton",54,76,0.0111825662719637,0.0106818118815125,0.0980599307841348
"Mame Diouf","Stoke City",2721,77,-0.0098145559691248,0.0106379257623001,0.0959557690898065
"James Morrison","West Bromwich Albion",222,76,0.00767539075513485,0.0104309722217183,0.0986375347106711
"Younès Kaboul","Watford",160,75,0.0311321318505851,0.0103071575938876,0.10050033555868
"Georges-Kévin Nkoudou","Tottenham Hotspur,Burnley",260,77,-0.018764137275447,0.0101824414324271,0.0991227653124982
"Kieran Gibbs","West Bromwich Albion",2978,78,-0.0462025571844925,0.00970156452829787,0.0921885132077131
"Daniel Amartey","Leicester City",535,75,0.030100953257326,0.00970061340060691,0.0980861899073476
"Miguel Angel Britos","Watford",864,75,0.0176110451147331,0.00944704862175515,0.0973343798176327
"Yannick Bolasie","Everton",887,78,-0.0312557972476002,0.00936079067957897,0.0931413247782803
"Phil Jagielka","Everton",2182,80,-0.0674775969789113,0.00911759494531089,0.0960843616096564
"Kieran Trippier","Tottenham Hotspur",2030,78,-0.00743423797986333,0.00888875520890293,0.095341512341193
"Mohamed Elneny","Arsenal",903,77,-0.00942700142938082,0.00811293653410358,0.0958500711670079
"Sam Vokes","Burnley",1116,76,-0.0104626328757126,0.0080781882214138,0.0959582607151894
"Jake Livermore","West Bromwich Albion",2832,75,0.00297439501237502,0.00787331017932302,0.0945262372462817
"Kevin Wimmer","Stoke City",1401,78,-0.0447311998735707,0.00725803526210537,0.0944976981563284
"Harry Arter","AFC Bournemouth",1017,76,0.0127902164033964,0.00705454972530006,0.0989482052700992
"Nathaniel Chalobah","Watford",470,75,0.0247459971922329,0.00643063188121111,0.0987485909033926
"Andre Gray","Watford",1607,77,-0.024957217956293,0.00617731315070057,0.0984973975334532
"Stefano Okaka","Watford",510,77,-0.0188845246841238,0.00608955291228671,0.0971177483582088
"Oumar Niasse","Everton",1172,75,0.0233464831054652,0.00603185209990654,0.0949614688460382
"André Ayew","West Ham United,Swansea City",1950,80,-0.0900404930278412,0.0052851212925128,0.0932126554984639
"Alex Iwobi","Arsenal",1886,74,0.0532529271606814,0.00469580170357941,0.0922513522199909
"Ciaran Clark","Newcastle United",1839,76,-0.0444329926076249,0.00448166696890957,0.0968232113874387
"Marcus Rashford","Manchester United",1928,79,-0.0187906508688874,0.00430255992665846,0.0951643558350539
"Chancel Mbemba","Newcastle United",706,76,-0.0249977815665881,0.00393523005373993,0.0953588221298939
"Christian Atsu","Newcastle United",1884,75,-0.0240121392608378,0.00294885961710342,0.0938866051110157
"Will Hughes","Watford",1025,75,0.0239732506124149,0.0028026354315181,0.0960661395111967
"Wes Morgan","Leicester City",2985,77,-0.0268245971919326,0.00235329113426059,0.0950749000621882
"Mathias Jørgensen","Huddersfield Town",3598,75,-0.0700676491331291,0.0017727744122423,0.0936382218778708
"Nathan Dyer","Swansea City",1370,75,0.00531328561570204,0.000442921576262598,0.0969334740920267
"Michael Keane","Everton",2705,81,-0.0983661380133912,0.000372098085357967,0.097396643073721
"Tom Ince","Huddersfield Town",2558,74,-0.0116620830299003,-0.00066995399918099,0.0958105280156931
"Martin Olsson","Swansea City",3303,75,-0.0285363052993249,-0.00211660892693555,0.0911161527267288
"Kyle Naughton","Swansea City",3185,75,-0.0318124665872231,-0.0023853523400254,0.0932996770790695
"Cenk Tosun","Everton",1023,78,-0.0296267610433526,-0.00296527968822008,0.0962278957888725
"Jonathan Hogg","Huddersfield Town",2526,74,-0.0246512339763351,-0.00307050648614266,0.0929822188772796
"Maya Yoshida","Southampton",2176,75,-0.00423435423983475,-0.00390215497816427,0.0953424388704608
"Pedro Mba Obiang Avomo","West Ham United",1651,77,-0.0205784833586986,-0.00400766257923598,0.0900638537415186
"Alberto Moreno Pérez","Liverpool",1345,76,-0.0175013802533096,-0.00461404945710309,0.094389878278071
"Shane Long","Southampton",1681,76,-0.0238206938479234,-0.00524294601223471,0.0930944078679763
"Davide Zappacosta","Chelsea",1167,79,-0.0301321333430726,-0.00532223160286799,0.0965296559009597
"Javier Manquillo Gaitán","Newcastle United",1851,76,-0.0606292104580651,-0.00610339341299486,0.0927872091425451
"Bruno Martins Indi","Stoke City",1310,79,-0.0781619494915062,-0.00724226683918153,0.09641142360279
"Francisco Femenía Far","Watford",1817,75,-0.00968540598372636,-0.00758334140654504,0.0931992006641704
"Harry Maguire","Leicester City",3618,75,-0.00964697104473584,-0.00765857356636888,0.0952977501179515
"Robert Kenedy Nunes do Nascimento","Newcastle United",1061,72,0.0306936617061266,-0.0077789137791017,0.0971867062797858
"Scott Dann","Crystal Palace",1519,78,-0.0862328766726832,-0.00780681571071697,0.0974104562291904
"Danny Welbeck","Arsenal",1283,80,-0.099707352909323,-0.00792249676114777,0.0958511737443992
"Laurent Depoitre","Huddersfield Town",1946,74,-0.0226583302723641,-0.00880161350108416,0.0982296007059062
"Danny Simpson","Leicester City",2423,75,0.00302785579027002,-0.0103585979369703,0.0945676469162901
"José Izquierdo","Brighton & Hove Albion",2084,78,-0.0762800999768071,-0.0106895698201388,0.0946197624021485
"Renato Júnior Luz Sanches","Swansea City",744,76,-0.0366134312887434,-0.0107003077830028,0.0990478391475094
"Joe Allen","Stoke City",3315,77,-0.0334992600254859,-0.011363260810408,0.0930072890430459
"Molla Wagué","Watford",461,74,0.0199613150646627,-0.0115396396631806,0.0992762011622646
"Leroy Fer","Swansea City",1471,77,-0.0672670405925179,-0.012471877621117,0.0942268067710485
"Konstantinos Stafylidis","Stoke City",355,75,-0.000387318076867617,-0.0128999897603797,0.0995677407347138
"Craig Dawson","West Bromwich Albion",2659,75,-0.0189062767925911,-0.0129844511296453,0.0939671563457847
"Ibrahim Afellay","Stoke City",190,78,-0.0783037846608505,-0.0129993418882192,0.0976519261958063
"Alex Pritchard","Huddersfield Town",1042,73,0.0299253531239143,-0.0130847840293455,0.0993476486197994
"Cheikhou Kouyaté","West Ham United",2948,77,-0.0252480147907698,-0.0156191846885143,0.0941923376518264
"André Carrillo","Watford",1650,77,-0.0526331985614265,-0.0165265417649694,0.0944262667852151
"Chris Löwe","Huddersfield Town",1659,73,-0.00398010449843009,-0.0176627890700073,0.0982142506312789
"Jesé Rodríguez Ruíz","Stoke City",636,77,-0.0542756398917598,-0.0179100044829687,0.0965332572001071
"Mikel Merino Zazón","Newcastle United",1433,74,-0.0237741958803826,-0.0186426084650167,0.0946941219965605
"Christian Kabasele","Watford",2466,75,-0.0249589912935201,-0.0189083592105639,0.0969993186753337
