"name","teams","minutes","fifa","APM","AugAPM","AugAPMSE"
"Odion Ighalo","Watford",3209,72,-0.0215417760376346,-0.0154787525975392,0.0947773131009054
"Alex Oxlade-Chamberlain","Arsenal",966,79,-0.0549422410514862,-0.0156528262943571,0.0963993256014262
"Andrej Kramarić","Leicester City",33,73,-0.0124834480177477,-0.0162306366450659,0.0987391017075825
"Victor Anichebe","West Bromwich Albion",400,73,-0.0155096918662791,-0.0165151304378813,0.0984661210281535
"Wes Brown","Sunderland",569,75,-0.0312054253362689,-0.016660672963789,0.0954771518410247
"Memphis Depay","Manchester United",1579,81,-0.0759564369023532,-0.0167208065082772,0.0981417542849438
"Dwight Gayle","Crystal Palace",870,71,0.00208681674144619,-0.0172945213478021,0.0967271110485245
"Glenn Whelan","Stoke City",3314,75,-0.0315672152983736,-0.0173102270057247,0.0931455810266919
"Marco van Ginkel","Stoke City",805,75,-0.0342631811006361,-0.0175553281099336,0.0934185191086123
"Emmanuel Adebayor","Crystal Palace",655,79,-0.0725183949797455,-0.0179768026800349,0.0974901053475768
"Marcin Wasilewski","Leicester City",321,72,-0.00867987364138016,-0.018164317560524,0.0981107770818571
"Philipp Wollscheid","Stoke City",2832,76,-0.0397846597029639,-0.0182350339095175,0.0917214437337622
"Papiss Demba Cissé","Newcastle United",1113,78,-0.0592472915166117,-0.0183376206036302,0.0944010375782073
"Sam Byram","West Ham United",306,71,0.00542266218292516,-0.0193062058183596,0.0999528123960508
"Florian Thauvin","Newcastle United",471,76,-0.0422739817835603,-0.0193898611423796,0.0966845198193328
"Leandro Bacuna","Aston Villa",2547,73,-0.0131949676195686,-0.0213788672778824,0.0962212814807386
"Marouane Chamakh","Crystal Palace",292,74,-0.0264850108067651,-0.02140034160717,0.0982147215743116
"Steven Fletcher","Sunderland",1052,76,-0.0469293268872574,-0.0214344941624165,0.0964171949346766
"Danny Graham","Sunderland",386,71,0.00121916338382072,-0.0214679756922106,0.096054354866013
"Tom Cleverley","Everton",1697,77,-0.0381997341628703,-0.0219061935365811,0.0935765350639643
"Mario Suárez Mata","Watford",766,79,-0.0779396768548323,-0.022093544458502,0.0972529379867462
"Ciaran Clark","Aston Villa",1538,77,-0.0528324652340907,-0.0227706256493938,0.0964999237291918
"Giannelli Imbula","Stoke City",1331,77,-0.0566646512433917,-0.0230613401629204,0.0969291833332002
"Jordon Mutch","Crystal Palace",875,71,-0.00203555189359742,-0.0249361723670983,0.0940902845473617
"Danny Ings","Liverpool",362,75,-0.0406733534220453,-0.0260846324389178,0.0984032684147007
"Alex Pritchard","Tottenham Hotspur,West Bromwich Albion",84,71,-0.00336742215800939,-0.0263220615839599,0.0985394521926504
"Lee Tomlin","AFC Bournemouth",315,68,0.0264202900061998,-0.026465129552003,0.0977766662512368
"Juan Miguel Jimenez López","Southampton",225,70,0.00417891229084568,-0.026634917484063,0.100911918969905
"Massadio Haïdara","Newcastle United",579,72,-0.0136559785475076,-0.0267240385874259,0.0975934334968668
"Matt Miazga","Chelsea",139,68,0.0237080837961248,-0.0269062705989415,0.0963205816816515
"Mame Diouf","Stoke City",1373,78,-0.0738770355916566,-0.0271717479377721,0.0959616739480698
"Matt Targett","Southampton",1115,66,0.0369620953633053,-0.0271825185475879,0.0955269659158292
"Vurnon Anita","Newcastle United",2197,74,-0.0395030166721111,-0.0274515016859827,0.0943023383596218
"Patrick Bamford","Crystal Palace,Norwich City",410,70,0.00190730573821148,-0.0276983442944453,0.10265705807482
"John O'Shea","Sunderland",2135,75,-0.0554416371851233,-0.0288015054799881,0.0949063327232936
"Joleon Lescott","West Bromwich Albion,Aston Villa",2963,79,-0.0832689041626423,-0.0294966100900095,0.0956803642758356
"Tyrone Mings","AFC Bournemouth",12,70,0.00205518022579164,-0.0295242130572554,0.101260972621206
"Jonathan Howson","Norwich City",3011,73,-0.0572768932804108,-0.0295703597163431,0.0946765190831914
"Kurt Zouma","Chelsea",1847,77,-0.0289385639161724,-0.0300446255682153,0.0939406541534777
"Raheem Sterling","Manchester City",2004,82,-0.0977330136000421,-0.0303049645071771,0.0957932959133267
"Emmanuel Rivière","Newcastle United",73,72,-0.0182650043873657,-0.0305912850715643,0.102251934801381
"Steven Whittaker","Norwich City",755,71,-0.0161147457089619,-0.0313309142806867,0.0967407795476232
"Kyle Lafferty","Norwich City",20,70,0.00143532193445804,-0.0317187762559969,0.0984342494545749
"Ikechi Anya","Watford",1800,66,0.0236531833901422,-0.032352568620003,0.0919223434789412
"Callum Wilson","AFC Bournemouth",822,74,-0.0421816893229165,-0.0327569269323233,0.0967035066263136
"Serge Gnabry","West Bromwich Albion",18,70,-0.000243478350363082,-0.0329449888602402,0.10198520039462
"Gary O'Neil","Norwich City",1812,68,-0.00150634256127276,-0.0331307189473061,0.0933148695778437
"Gary Cahill","Chelsea",1986,83,-0.090362018970469,-0.0334144605430386,0.0940022364534208
"Calum Chambers","Arsenal",376,72,-0.0171666656960796,-0.0339751189279112,0.096600734390934
"Oumar Niasse","Everton",159,75,-0.0509926150472667,-0.0341353828209237,0.0980375082448972
"Adam Smith","AFC Bournemouth",2061,70,-0.0213672041514917,-0.0348634447959851,0.0947859016437258
"Ryan Bennett","Norwich City",1878,71,-0.0313551119812119,-0.0351044352914236,0.0953990013723182
"Peter Crouch","Stoke City",509,76,-0.0648806114488835,-0.0353088830354196,0.0956148527518647
"Muhamed Bešić","Everton",594,75,-0.0542165207231365,-0.0353180307561912,0.0985712278035588
"Oriol Romeu Vidal","Southampton",1724,73,-0.052278380743869,-0.0354998419291914,0.0946788844940072
"José Ángel Crespo Rincón","Aston Villa",96,70,-0.00593025764570257,-0.0359152866812842,0.0994306566831946
"Stephen Kingsley","Swansea City",371,61,0.0743411753564886,-0.036759310920518,0.101651046931967
"Craig Cathcart","Watford",3117,71,-0.0412445619423167,-0.0368880957049859,0.0961936186505777
"Gabriel Agbonlahor","Aston Villa",1079,73,-0.0353621817245926,-0.0374134725489666,0.0994263138812581
"Jordan Veretout","Aston Villa",1918,76,-0.0583276318712123,-0.0382075874047429,0.0946892418268042
"Moussa Sissoko","Newcastle United",3378,78,-0.0905860580424665,-0.0383699817189677,0.0926986807755467
"Chung-Yong Lee","Crystal Palace",430,73,-0.0417962047151111,-0.038389847148735,0.097079269599703
"Joe Ledley","Crystal Palace",1041,74,-0.0470831847608253,-0.0391366864904727,0.0980508657348383
"Bryan Oviedo","Everton",1051,71,-0.018315301771476,-0.0396430780369198,0.101059406739935
"Graham Dorrans","Norwich City",1355,74,-0.0634642014322313,-0.0401385800143286,0.0921569152432744
"Brendan Galloway","Everton",1184,65,0.0336777986403207,-0.0402723151948359,0.0976214063189173
"Kelechi Iheanacho","Manchester City",847,67,0.0235210442638852,-0.0406790034043214,0.0965893146389697
"Sandro R. G. Cordeiro","West Bromwich Albion",422,73,-0.0446641171565109,-0.0414022283927282,0.0989840832570715
"Marc Wilson","Stoke City",278,74,-0.0503312648564601,-0.0416278893905685,0.0986005087180634
"Fabricio Coloccini","Newcastle United",2415,79,-0.100531419573498,-0.0420160662983863,0.0939812576092918
"Nick Powell","Manchester United",23,69,-0.00348061465771231,-0.0427691370670419,0.100733917419492
"Jordan Ayew","Aston Villa",2473,76,-0.0699386277548757,-0.0432407175919424,0.0950594821015859
"Sylvain Distin","AFC Bournemouth",904,77,-0.0962372915454626,-0.0439338584846864,0.0971281000196346
"James McClean","West Bromwich Albion",2548,74,-0.0705376645256428,-0.0440564832161212,0.0933235260502223
"Rolando Aarons","Newcastle United",421,71,-0.0232238486215922,-0.0440645937510567,0.0999252656187779
"Daniel Amartey","Leicester City",123,70,-0.015856517670717,-0.0444478922017101,0.102957142455567
"Adrian Mariappa","Crystal Palace",263,71,-0.0276860634887501,-0.0453860389718918,0.0990924542132649
"Obbi Oulare","Watford",14,68,0.000670192817860109,-0.0467091847728443,0.100545400124207
"Steven Naismith","Everton,Norwich City",1292,76,-0.0870437111935892,-0.0469582553100802,0.0931481843288254
"Clinton N'Jié","Tottenham Hotspur",220,69,-0.00957817346400715,-0.0474856240092225,0.102520220483014
"Neil Taylor","Swansea City",3115,74,-0.0599355119184587,-0.0477965423330348,0.0929092116015044
"Phil Bardsley","Stoke City",864,72,-0.0422119505546848,-0.0485644162428221,0.0980054480096441
"Ayoze Pérez Gutiérrez","Newcastle United",2159,73,-0.0558854717611427,-0.04971685007283,0.0925720727082019
"Jordi Gómez García-Penche","Sunderland",364,71,-0.0340041925919746,-0.0498877491660692,0.0988487246617491
"Jack Rodwell","Sunderland",1266,76,-0.0863120089450132,-0.0502677013726062,0.0964294099337663
"Bradley Johnson","Norwich City",169,71,-0.0357012748807304,-0.0503016002211876,0.100542555490419
"Yann Kermorgant","AFC Bournemouth",159,69,-0.0191196894116516,-0.0503391466381869,0.101936856767821
"Patrick van Aanholt","Sunderland",3140,74,-0.0645667948165828,-0.0504435464313161,0.091290907094711
"Gabriel Obertan","Newcastle United",298,69,-0.0156390885577548,-0.0514702843837218,0.10082355148145
"Marvin Emnes","Swansea City",71,68,-0.00191396839999817,-0.0520746590124006,0.0973101085040246
"Fraizer Campbell","Crystal Palace",400,71,-0.0363246902509727,-0.0536632068745701,0.0999521915565637
"Mile Jedinák","Crystal Palace",1657,76,-0.0853698247145074,-0.0537959006073596,0.0961017981457287
"Robbie Brady","Norwich City",3040,65,-0.00746239003265396,-0.0539824703881572,0.0954920557475897
"João Carlos Vilaça Teixeira","Liverpool",7,67,0.000587209306396641,-0.0546776621029245,0.100438655362091
"Cameron Borthwick-Jackson","Manchester United",736,60,0.0654517198158882,-0.0549100118300344,0.104869829993665
"Tom Carroll","Tottenham Hotspur",579,71,-0.0368280878799453,-0.0552441759672748,0.0974708677012446
"Sebastian Prödl","Watford",1880,76,-0.0907517449073145,-0.0554951002649991,0.0924652374727649
"Glenn Murray","Crystal Palace,AFC Bournemouth",844,72,-0.051944085474342,-0.0558561687543503,0.0958430939888236
"Modibo Maïga","West Ham United",43,66,0.00685118460860137,-0.0567304237473347,0.103629398862407
"Modou Barrow","Swansea City",869,65,0.00381620983859433,-0.0567964237331134,0.0978512540929594
"Kieran Richardson","Aston Villa",774,73,-0.0561388898841705,-0.0569314243186219,0.0967215867681034
"Ritchie De Laet","Leicester City",701,72,-0.0634750337666554,-0.0577321539259688,0.0995896768572577
"Harrison Reed","Southampton",14,67,-0.00111731576641812,-0.0584505276597982,0.103240736452461
"Sheyi Ojo","Liverpool",420,62,0.0274273214196716,-0.0587293628655653,0.0999466108811045
"Tokelo Rantie","AFC Bournemouth",56,66,0.00597064036883969,-0.0589174450776026,0.103063326440734
"Andre Wisdom","Norwich City",869,71,-0.0522523309440714,-0.0592226675983255,0.0965663271790652
"Benik Afobe","AFC Bournemouth",890,73,-0.0666746091128016,-0.0592917691818958,0.0973494507947505
"Ryan Mason","Tottenham Hotspur",867,75,-0.0827949055663889,-0.0595969655032637,0.0963942663360826
"Sebastián Coates","Sunderland",1300,72,-0.057263945025737,-0.0597389295297864,0.0960446375628346
"Carles Gil d. Vicent","Aston Villa",1496,74,-0.0647514249788751,-0.0600523999413835,0.0942763078796995
"James Chester","West Bromwich Albion",1017,72,-0.0601681355824914,-0.0621594008997559,0.096547202072722
"Scott Sinclair","Aston Villa",1692,74,-0.0793923646704888,-0.0621694988848447,0.093584415840374
"Junior Stanislas","AFC Bournemouth",1409,66,-0.0103259057718208,-0.063010452954696,0.0954855268636687
"Kyle Bartley","Swansea City",309,69,-0.02662448951821,-0.0633785152823577,0.0975749619761255
"Demarai Gray","Leicester City",232,68,-0.0239808996411157,-0.0637204140667103,0.10060927979869
"Gastón Ramírez","Southampton",42,66,0.000630782453021627,-0.0645157681158975,0.0982041911702903
"James Wilson","Manchester United",11,66,0.000582727934264555,-0.0648567165704152,0.0975788525932524
"Shaun MacDonald","AFC Bournemouth",41,66,-0.00223032053795914,-0.0651408161204852,0.100136816416668
"Jamaal Lascelles","Newcastle United",1240,68,-0.0275020787663171,-0.0673800212150198,0.0971659299522683
"Duncan Watmore","Sunderland",1009,62,0.0166816853791304,-0.070126461390123,0.0967669620073075
"Victor Moses","West Ham United",1034,76,-0.108776981938713,-0.0709625410133396,0.0937997977516304
"Guillermo Varela","Manchester United",337,63,0.0162976252673031,-0.0716480400313641,0.0979508095114422
"Patrick Roberts","Manchester City",9,65,0.000643094663458763,-0.0718998932809763,0.0993974814081178
"Jonas Olsson","West Bromwich Albion",2132,58,0.0406010300899326,-0.0726770851304687,0.0965948675364661
"Jeffrey Schlupp","Leicester City",1482,68,-0.0502430000566539,-0.0735030283369961,0.0942623638840892
"Will Keane","Manchester United",9,65,-0.000143135850259665,-0.0742867839139414,0.100724324727792
"Craig Dawson","West Bromwich Albion",3576,66,-0.0349045203897287,-0.074758745059907,0.0947572427689084
"Ivo Daniel F. Mendonça Pinto","Norwich City",768,70,-0.0561669015338531,-0.0755016798682276,0.0923322402255684
"Jay Fulton","Swansea City",30,63,0.0147892895093022,-0.0759138306163186,0.0990992330777396
"Idrissa Gueye","Aston Villa",3228,75,-0.101289195384624,-0.0774315656991126,0.0914173059103045
"Aly Cissokho","Aston Villa",1681,74,-0.0996902874299209,-0.0803025208730331,0.0963657755419582
"Maya Yoshida","Southampton",1100,73,-0.0950534012711501,-0.0803380850070327,0.0966407626513029
"Marcus Rashford","Manchester United",883,60,0.0309012003022667,-0.0806672343755686,0.0978467449581564
"Andreas Hugo Hoelgebaum Pereira","Manchester United",101,66,-0.0232446288824736,-0.0811397261711604,0.0977302472398137
"Dionatan Teixeira","Stoke City",51,62,0.0197105094650817,-0.0812970045501201,0.103547341419706
"Marc Muniesa Martínez","Stoke City",1174,75,-0.116115441770284,-0.0819965548644878,0.0962407300838596
"Jack Grealish","Aston Villa",892,72,-0.0840308541951724,-0.0829095738216696,0.096964749053875
"Adlène Guédioura","Watford",504,68,-0.0502300584497754,-0.086205325917995,0.103058347987126
"Daryl Janmaat","Newcastle United",2948,77,-0.132325145758785,-0.0864074881108296,0.0927390528296295
"Timothy Fosu-Mensah","Manchester United",291,60,0.0215916646407277,-0.0865298157781521,0.10435838176892
"Alan Hutton","Aston Villa",2487,73,-0.0880527337926342,-0.0869454858597483,0.0923927658405164
"Jordon Ibe","Liverpool",1266,70,-0.0837060322713061,-0.0883206029300882,0.0975047527901594
"Paddy McNair","Manchester United",334,65,-0.0198543819718158,-0.0892491353029465,0.100607377020445
"Ruben Loftus-Cheek","Chelsea",461,63,-0.0081616603112721,-0.0903049217314024,0.099630739173371
"Tyias Browning","Everton",318,66,-0.0372295688033582,-0.0909967218876777,0.0999390756559412
"Jamie Sterry","Newcastle United",10,60,0.0256018130467152,-0.0946428624645347,0.0996201867977902
"André Green","Aston Villa",66,61,0.0116063649665856,-0.0952602840905818,0.101604486266673
"Kieran Dowell","Everton",77,59,0.0299988291075227,-0.0963477131712223,0.105110367564734
"Josh Onomah","Tottenham Hotspur",112,64,-0.021434970658985,-0.0980378677044561,0.099963799186442
"Dan Gosling","AFC Bournemouth",2470,71,-0.103501107943428,-0.098128718163828,0.0942654765541586
"Fernando Fernández","Swansea City",3042,60,-0.00321679906308472,-0.100063343824072,0.0962050027272082
"Donald Love","Manchester United",58,60,0.0115727828022448,-0.101118803062943,0.103814318449668
"Lewis Grabban","Norwich City,AFC Bournemouth",875,69,-0.0825071143058895,-0.1019302821822,0.0983292390216245
"Jordan Rossiter","Liverpool",19,61,0.00205532604033681,-0.102816571613661,0.102714856779781
"Eunan O'Kane","AFC Bournemouth",819,68,-0.0799289503498929,-0.105505873959287,0.098523110158249
"Cameron Brannagan","Liverpool",124,60,0.00154279381828115,-0.105763686255505,0.0994483177885607
"Joe Dodoo","Leicester City",28,60,0.00799317037865111,-0.107130444994655,0.104626237683257
"Manuel García Alonso","Manchester City",14,61,-0.00309497132337518,-0.107322068859937,0.10224393244866
"Callum Connolly","Liverpool",172,60,0.000110645052814543,-0.107969974051693,0.101997045325765
"Joe Gomez","Liverpool",457,64,-0.0321792244004883,-0.10882150653101,0.103417196880062
"Reece Oxford","West Ham United",232,60,-0.00141593565612326,-0.109481208826319,0.101179401225874
"Matt Grimes","Swansea City",95,60,0.000455042543620755,-0.110614856739278,0.101156377458578
"Kevin Toner","Aston Villa",338,60,-0.00426338697440296,-0.110620475003902,0.0974291682816672
"Matthew Pennington","Everton",314,63,-0.0259919725925153,-0.110744457082576,0.103807234396868
"Fikayo Tomori","Chelsea",34,60,0.00168785682541168,-0.111098515497122,0.100295941118844
"Ivan Toney","Newcastle United",23,60,0.00124490279845082,-0.111108036571855,0.102889897834978
"James Weir","Manchester United",6,60,0.000222807850517826,-0.111668737848727,0.10769308105471
"Tommy Elphick","AFC Bournemouth",1076,70,-0.0977028334053393,-0.111992974172855,0.0940232309469745
"Sergi Canós Tenés","Liverpool",12,60,0.000216766942471031,-0.112473889986033,0.101753671170198
"Rushian Hepburn-Murphy","Aston Villa",7,60,0.000327603517451713,-0.112685942163372,0.105248420745767
"Callum Connolly","Everton",41,60,0.00137717073289932,-0.112885339281428,0.103583205391903
"Sam Field","West Bromwich Albion",7,60,-0.000154520728687611,-0.113359206063097,0.10476746516498
"Micah Richards","Aston Villa",2160,79,-0.184633333615945,-0.113540287520501,0.0944107417388284
"Jordan Lyden","Aston Villa",160,60,-0.00691260661826793,-0.11544773990853,0.103877849615998
"Tyler Roberts","West Bromwich Albion",20,60,-0.000289797523519037,-0.115634891086325,0.104030867840202
"Robert Kenedy Nunes do Nascimento","Chelsea",504,62,-0.0240214298263282,-0.115807692671221,0.101675178768001
"Jake Clarke-Salter","Chelsea",20,60,-0.00270354913151308,-0.115994632966516,0.102749515926932
"Thomas Robson","Sunderland",95,59,0.00237367452968987,-0.116357903130845,0.104881838005698
"Ashley Westwood","Aston Villa",2869,75,-0.148942923524765,-0.117014225271472,0.0935480394972464
"Tammy Abraham","Chelsea",62,60,-0.00879859400249218,-0.11825258091923,0.102376645825658
"Matt Ritchie","AFC Bournemouth",3075,74,-0.157767690198611,-0.11852357933948,0.0946726571383596
"Kevin Mbabu","Newcastle United",158,60,-0.00996863354966348,-0.118905891509145,0.10258794008173
"Jonjoe Kenny","Everton",64,57,0.019843928232293,-0.119632277440012,0.102852079596003
"Marc Pugh","AFC Bournemouth",1420,71,-0.129826159363645,-0.120878230765796,0.0945167274194454
"Billy Jones","Sunderland",2143,72,-0.138029183805546,-0.124468677752982,0.093433018389333
"Alex Iwobi","Arsenal",658,55,0.0220761735669003,-0.125483867969655,0.103080860981566
"Bersant Celina","Manchester City",18,57,0.0130310646527392,-0.125585003966527,0.102433278558805
"Sullay Kaikai","Crystal Palace",48,60,-0.0176007227059128,-0.12657632038868,0.105337558996945
"Josh Cullen","West Ham United",8,57,0.0127423003846043,-0.127470996865976,0.105485934731252
"Pedro Chirivella Burgos","Liverpool",45,60,-0.0233880000731079,-0.127568902643542,0.104962099382253
"Charlie Daniels","AFC Bournemouth",3280,71,-0.147441254496689,-0.131799200729193,0.0949018804009562
"Rees Greenwood","Sunderland",52,56,0.0136350830162481,-0.131815703724626,0.107941708771257
"Jonathan Leko","West Bromwich Albion",285,60,-0.0266809033234436,-0.13367264088552,0.101798479365746
"Joshua King","AFC Bournemouth",1898,69,-0.120642407074316,-0.13390377427442,0.0935165681258019
"Steve Cook","AFC Bournemouth",3183,72,-0.157841753309919,-0.135416437483333,0.0958038132970232
"George Honeyman","Sunderland",43,58,-0.0112658219364544,-0.13562497522916,0.102581026367862
"Kevin Stewart","Liverpool",592,52,0.0314952976994561,-0.135694400256425,0.106792583739307
"Hiram Boateng","Crystal Palace",23,57,0.00164762618832942,-0.136361101046921,0.104328578109002
"Andrew Surman","AFC Bournemouth",3429,72,-0.173806348777207,-0.143863087370616,0.0962349954607504
"Simon Francis","AFC Bournemouth",3391,71,-0.183770433999484,-0.160143843141477,0.0956923884627882
"Brad Smith","Liverpool",316,53,-0.00773534312533544,-0.160831966342617,0.103839864494221
"Tom Davies","Everton",105,50,0.0302873439978921,-0.169382669428589,0.107443597342372
